epoch,cumulative_reward,success_rate,mean_loss
425,-167.0,0.9375,0.12463337
426,-163.0,0.9375,0.14823377
427,-181.0,0.8125,0.14328502
428,-163.0,0.9375,0.15249026
429,-169.0,0.9375,0.13962284
430,-176.0,0.9375,0.13812509
431,-172.0,0.9375,0.15179591
432,-186.0,0.8125,0.15492591
433,-175.0,0.9375,0.14321506
434,-172.0,0.875,0.13973305
435,-178.0,0.8125,0.14078195
436,-170.0,1.0,0.13522625
437,-168.0,1.0,0.13354227
438,-180.0,0.9375,0.13994262
439,-182.0,0.8125,0.13086966
440,-182.0,0.8125,0.1473479
441,-169.0,0.9375,0.14297727
442,-164.0,1.0,0.162401
443,-163.0,1.0,0.14606822
444,-170.0,0.875,0.13891461
445,-178.0,0.9375,0.13769656
446,-174.0,0.875,0.1421363
447,-178.0,0.875,0.16019432
448,-172.0,0.9375,0.14311865
449,-172.0,0.9375,0.13993551
450,-170.0,0.9375,0.12589586
451,-164.0,0.9375,0.15599763
452,-169.0,0.9375,0.15059453
453,-178.0,0.8125,0.12737276
454,-171.0,0.9375,0.15504439
455,-187.0,0.75,0.15173748
456,-184.0,0.875,0.15290213
457,-169.0,0.875,0.13794239
458,-178.0,0.875,0.1577594
459,-172.0,0.9375,0.14076264
460,-176.0,0.875,0.13594766
461,-164.0,0.9375,0.14399314
462,-172.0,0.875,0.13697174
463,-179.0,0.8125,0.13745902
464,-166.0,0.9375,0.1453829
465,-164.0,1.0,0.155079
466,-168.0,0.9375,0.14269781
467,-176.0,0.8125,0.13313302
468,-177.0,0.875,0.15049721
469,-185.0,0.8125,0.15204048
470,-167.0,1.0,0.14415868
471,-180.0,0.875,0.12741038
472,-176.0,0.875,0.1491652
473,-172.0,0.9375,0.14757898
474,-177.0,0.875,0.16343912
475,-170.0,0.9375,0.14703336
476,-159.0,1.0,0.15764578
477,-180.0,0.875,0.14960065
478,-168.0,1.0,0.14594908
479,-174.0,0.875,0.1411766
480,-180.0,0.8125,0.14450936
481,-178.0,0.875,0.14759235
482,-184.0,0.875,0.14295273
483,-176.0,0.875,0.13863747
484,-169.0,0.9375,0.16948526
485,-184.0,0.75,0.16767171
486,-179.0,0.875,0.14947954
487,-172.0,0.9375,0.13665943
488,-169.0,0.9375,0.1546405
489,-177.0,0.8125,0.14343753
490,-175.0,0.75,0.13136497
491,-177.0,0.8125,0.13769402
492,-179.0,0.8125,0.14315781
493,-183.0,0.875,0.13541014
494,-173.0,0.9375,0.14275536
495,-178.0,0.9375,0.13886139
496,-176.0,0.875,0.15262048
497,-175.0,0.875,0.13976708
498,-172.0,0.9375,0.12125027
499,-182.0,0.75,0.14213464
